TYPE	V02	V03	V04	V05	V06	V07	V08	V09	V10	V11	V12	V13	V14	V15	V16	V18	V19	V20	V21	V22	V23
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	GRAY	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	PINK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	CHOCOLATE	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BLACK	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	SMOOTH	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	SCATTERED	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	SMOOTH	WHITE	WHITE	WHITE	ONE	EVANESCENT	BROWN	ABUNDANT	GRASSES
EDIBLE	CONVEX	SMOOTH	BROWN	NO	NONE	FREE	CROWDED	BROAD	BROWN	TAPERING	EQUAL	FIBROUS	FIBROUS	WHITE	WHITE	WHITE	ONE	EVANESCENT	BLACK	SCATTERED	GRASSES
